PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Label
18077221,dynamic gene expression of lin-28 during embryonic development in mouse and chicken,"Yokoyama S, Hashimoto M, Shimizu H, Ueno-Kudoh H, Uchibe K, Kimura I, Asahara H.",Gene Expr Patterns. 2008 Feb;8(3):155-60. doi: 10.1016/j.gep.2007.11.001. Epub 2007 Nov 17.,Yokoyama S,Gene Expr Patterns,2008,2007/12/14,PMC2262948,NIHMS41105,10.1016/j.gep.2007.11.001,0
15142410,visualization of the dynamics of gene expression in the living mouse,"Ryan A, Scrable H.",Mol Imaging. 2004 Jan;3(1):33-42. doi: 10.1162/153535004773861705.,Ryan A,Mol Imaging,2004,2004/05/15,,,10.1162/153535004773861705,1
14723852,dynamics of global gene expression changes during mouse preimplantation development,"Hamatani T, Carter MG, Sharov AA, Ko MS.",Dev Cell. 2004 Jan;6(1):117-31. doi: 10.1016/s1534-5807(03)00373-3.,Hamatani T,Dev Cell,2004,2004/01/16,,,10.1016/s1534-5807(03)00373-3,1
34137841,temporal transcriptomic landscape of postnatal mouse ovaries reveals dynamic gene signatures associated with ovarian aging,"Zhou Z, Yang X, Pan Y, Shang L, Chen S, Yang J, Jin L, Zhang F, Wu Y.",Hum Mol Genet. 2021 Oct 13;30(21):1941-1954. doi: 10.1093/hmg/ddab163.,Zhou Z,Hum Mol Genet,2021,2021/06/17,PMC8522635,,10.1093/hmg/ddab163,1
14984408,temporal and spatial patterns of kv1.1 and kv1.2 protein and gene expression in spinal cord white matter after acute and chronic spinal cord injury in rats: implications for axonal pathophysiology after neurotrauma,"Karimi-Abdolrezaee S, Eftekharpour E, Fehlings MG.",Eur J Neurosci. 2004 Feb;19(3):577-89. doi: 10.1111/j.0953-816x.2004.03164.x.,Karimi-Abdolrezaee S,Eur J Neurosci,2004,2004/02/27,,,10.1111/j.0953-816x.2004.03164.x,0
29368663,developmental dynamics of gene expression and alternative polyadenylation in the caenorhabditis elegans germline,"West SM, Mecenas D, Gutwein M, Aristizábal-Corrales D, Piano F, Gunsalus KC.",Genome Biol. 2018 Jan 24;19(1):8. doi: 10.1186/s13059-017-1369-x.,West SM,Genome Biol,2018,2018/01/26,PMC5784609,,10.1186/s13059-017-1369-x,0
11306181,dynamic changes in stanniocalcin gene expression in the mouse uterus during early implantation,"Stasko SE, DiMattia GE, Wagner GF.",Mol Cell Endocrinol. 2001 Mar 28;174(1-2):145-9. doi: 10.1016/s0303-7207(00)00394-4.,Stasko SE,Mol Cell Endocrinol,2001,2001/04/18,,,10.1016/s0303-7207(00)00394-4,1
29700227,the dynamics of gene expression in vertebrate embryogenesis at single-cell resolution,"Briggs JA, Weinreb C, Wagner DE, Megason S, Peshkin L, Kirschner MW, Klein AM.",Science. 2018 Jun 1;360(6392):eaar5780. doi: 10.1126/science.aar5780. Epub 2018 Apr 26.,Briggs JA,Science,2018,2018/04/28,PMC6038144,NIHMS967693,10.1126/science.aar5780,1
27112292,shadow enhancers mediate dynamic shifts of gap gene expression in the drosophila embryo,"El-Sherif E, Levine M.",Curr Biol. 2016 May 9;26(9):1164-9. doi: 10.1016/j.cub.2016.02.054. Epub 2016 Apr 21.,El-Sherif E,Curr Biol,2016,2016/04/27,PMC4957242,NIHMS780859,10.1016/j.cub.2016.02.054,1
20003165,a dynamic gene expression atlas covering the entire life cycle of rice,"Wang L, Xie W, Chen Y, Tang W, Yang J, Ye R, Liu L, Lin Y, Xu C, Xiao J, Zhang Q.",Plant J. 2010 Mar;61(5):752-66. doi: 10.1111/j.1365-313X.2009.04100.x. Epub 2009 Dec 9.,Wang L,Plant J,2010,2009/12/17,,,10.1111/j.1365-313X.2009.04100.x,1
34648499,longitudinal impact on rat cardiac tissue transcriptomic profiles due to acute intratracheal inhalation exposures to isoflurane,"Park SH, Lu Y, Shao Y, Prophete C, Horton L, Sisco M, Lee HW, Kluz T, Sun H, Costa M, Zelikoff J, Chen LC, Cohen MD.",PLoS One. 2021 Oct 14;16(10):e0257241. doi: 10.1371/journal.pone.0257241. eCollection 2021.,Park SH,PLoS One,2021,2021/10/14,PMC8516213,,10.1371/journal.pone.0257241,1
23580949,the transcriptomic architecture of mouse sertoli cell clone embryos reveals temporal–spatial-specific reprogramming,"Cao F, Fukuda A, Watanabe H, Kono T.",Reproduction. 2013 Mar 1;145(3):277-88. doi: 10.1530/rep-12-0435.,Cao F,Reproduction,2013,2013/04/13,PMC3607486,,10.1530/rep-12-0435,1
28158178,dynamic maternal gradients control timing and shift-rates for drosophila gap gene expression,"Verd B, Crombach A, Jaeger J.",PLoS Comput Biol. 2017 Feb 3;13(2):e1005285. doi: 10.1371/journal.pcbi.1005285. eCollection 2017 Feb.,Verd B,PLoS Comput Biol,2017,2017/02/04,PMC5291410,,10.1371/journal.pcbi.1005285,0
21948943,gene expression dynamics after murine pancreatitis unveils novel roles for hnf1α in acinar cell homeostasis,"Molero X, Vaquero EC, Flández M, González AM, Ortiz MÁ, Cibrián-Uhalte E, Servitja JM, Merlos A, Juanpere N, Massumi M, Skoudy A, Macdonald R, Ferrer J, Real FX.",Gut. 2012 Aug;61(8):1187-96. doi: 10.1136/gutjnl-2011-300360. Epub 2011 Sep 23.,Molero X,Gut,2012,2011/09/28,,,10.1136/gutjnl-2011-300360,1
29615554,flying the rna nest: drosophila reveals novel insights into the transcriptome dynamics of early development,"Lefebvre FA, Lécuyer É.",J Dev Biol. 2018 Mar 7;6(1):5. doi: 10.3390/jdb6010005.,Lefebvre FA,J Dev Biol,2018,2018/04/05,PMC5875563,,10.3390/jdb6010005,1
31914128,dynamic and regulated taf gene expression during mouse embryonic germ cell development,"Gura MA, Mikedis MM, Seymour KA, de Rooij DG, Page DC, Freiman RN.",PLoS Genet. 2020 Jan 8;16(1):e1008515. doi: 10.1371/journal.pgen.1008515. eCollection 2020 Jan.,Gura MA,PLoS Genet,2020,2020/01/09,PMC7010400,,10.1371/journal.pgen.1008515,0
28559245,temporal transcriptomic and proteomic landscapes of deteriorating pancreatic islets in type 2 diabetic rats,"Hou J, Li Z, Zhong W, Hao Q, Lei L, Wang L, Zhao D, Xu P, Zhou Y, Wang Y, Xu T.",Diabetes. 2017 Aug;66(8):2188-2200. doi: 10.2337/db16-1305. Epub 2017 May 30.,Hou J,Diabetes,2017,2017/06/01,,,10.2337/db16-1305,1
29883638,a comprehensive spatial-temporal transcriptomic analysis of differentiating nascent mouse lens epithelial and fiber cells,"Zhao Y, Zheng D, Cvekl A.",Exp Eye Res. 2018 Oct;175:56-72. doi: 10.1016/j.exer.2018.06.004. Epub 2018 Jun 5.,Zhao Y,Exp Eye Res,2018,2018/06/09,PMC6167154,NIHMS979376,10.1016/j.exer.2018.06.004,1
23957861,longitudinal transcriptomic dysregulation in the peripheral blood of transgenic huntington's disease monkeys,"Kocerha J, Liu Y, Willoughby D, Chidamparam K, Benito J, Nelson K, Xu Y, Chi T, Engelhardt H, Moran S, Yang SH, Li SH, Li XJ, Larkin K, Neumann A, Banta H, Yang JJ, Chan AW.",BMC Neurosci. 2013 Aug 17;14:88. doi: 10.1186/1471-2202-14-88.,Kocerha J,BMC Neurosci,2013,2013/08/21,PMC3751855,,10.1186/1471-2202-14-88,0
23131081,differential patterns in the periodicity and dynamics of clock gene expression in mouse liver and stomach,"Mazzoccoli G, Francavilla M, Pazienza V, Benegiamo G, Piepoli A, Vinciguerra M, Giuliani F, Yamamoto T, Takumi T.",Chronobiol Int. 2012 Dec;29(10):1300-11. doi: 10.3109/07420528.2012.728662. Epub 2012 Nov 6.,Mazzoccoli G,Chronobiol Int,2012,2012/11/08,,,10.3109/07420528.2012.728662,1
24706895,dynamic gene expression by putative hair-cell progenitors during regeneration in the zebrafish lateral line,"Steiner AB, Kim T, Cabot V, Hudspeth AJ.",Proc Natl Acad Sci U S A. 2014 Apr 8;111(14):E1393-401. doi: 10.1073/pnas.1318692111. Epub 2014 Mar 27.,Steiner AB,Proc Natl Acad Sci U S A,2014,2014/04/08,PMC3986164,,10.1073/pnas.1318692111,0
20940145,identification of genes specific to mouse primordial germ cells through dynamic global gene expression,"Sabour D, Araúzo-Bravo MJ, Hübner K, Ko K, Greber B, Gentile L, Stehling M, Schöler HR.",Hum Mol Genet. 2011 Jan 1;20(1):115-25. doi: 10.1093/hmg/ddq450. Epub 2010 Oct 11.,Sabour D,Hum Mol Genet,2011,2010/10/14,,,10.1093/hmg/ddq450,1
28751729,high resolution temporal transcriptomics of mouse embryoid body development reveals complex expression dynamics of coding and noncoding loci,"Gloss BS, Signal B, Cheetham SW, Gruhl F, Kaczorowski DC, Perkins AC, Dinger ME.",Sci Rep. 2017 Jul 27;7(1):6731. doi: 10.1038/s41598-017-06110-5.,Gloss BS,Sci Rep,2017,2017/07/29,PMC5532269,,10.1038/s41598-017-06110-5,0
23144842,maternal diets trigger sex-specific divergent trajectories of gene expression and epigenetic systems in mouse placenta,"Gabory A, Ferry L, Fajardy I, Jouneau L, Gothié JD, Vigé A, Fleur C, Mayeur S, Gallou-Kabani C, Gross MS, Attig L, Vambergue A, Lesage J, Reusens B, Vieau D, Remacle C, Jais JP, Junien C.",PLoS One. 2012;7(11):e47986. doi: 10.1371/journal.pone.0047986. Epub 2012 Nov 5.,Gabory A,PLoS One,2012,2012/11/13,PMC3489896,,10.1371/journal.pone.0047986,0
28345074,single-cell rna-seq and computational analysis using temporal mixture modelling resolves th1/tfh fate bifurcation in malaria,"Lönnberg T, Svensson V, James KR, Fernandez-Ruiz D, Sebina I, Montandon R, Soon MS, Fogg LG, Nair AS, Liligeto U, Stubbington MJ, Ly LH, Bagger FO, Zwiessele M, Lawrence ND, Souza-Fonseca-Guimaraes F, Bunn PT, Engwerda CR, Heath WR, Billker O, Stegle O, Haque A, Teichmann SA.",Sci Immunol. 2017 Mar 3;2(9):eaal2192. doi: 10.1126/sciimmunol.aal2192.,Lönnberg T,Sci Immunol,2017,2017/03/28,PMC5365145,EMS71815,10.1126/sciimmunol.aal2192,1
33413101,transcriptomic time-series analysis of cold- and heat-shock response in psychrotrophic lactic acid bacteria,"Duru IC, Ylinen A, Belanov S, Pulido AA, Paulin L, Auvinen P.",BMC Genomics. 2021 Jan 7;22(1):28. doi: 10.1186/s12864-020-07338-8.,Duru IC,BMC Genomics,2021,2021/01/08,PMC7788899,,10.1186/s12864-020-07338-8,1
27883312,time-course analysis of gene expression during the saccharomyces cerevisiae hypoxic response,"Bendjilali N, MacLeon S, Kalra G, Willis SD, Hossian AK, Avery E, Wojtowicz O, Hickman MJ.",G3 (Bethesda). 2017 Jan 5;7(1):221-231. doi: 10.1534/g3.116.034991.,Bendjilali N,G3 (Bethesda),2017,2016/11/25,PMC5217111,,10.1534/g3.116.034991,1
33276008,global gene expression analysis of the myxococcus xanthus developmental time course,"Sharma G, Yao AI, Smaldone GT, Liang J, Long M, Facciotti MT, Singer M.",Genomics. 2021 Jan;113(1 Pt 1):120-134. doi: 10.1016/j.ygeno.2020.11.030. Epub 2020 Dec 1.,Sharma G,Genomics,2021,2020/12/04,,,10.1016/j.ygeno.2020.11.030,1
33897630,improvement of free fatty acid secretory productivity in aspergillus oryzae by comprehensive analysis on time-series gene expression,"Wong PS, Tamano K, Aburatani S.",Front Microbiol. 2021 Apr 9;12:605095. doi: 10.3389/fmicb.2021.605095. eCollection 2021.,Wong PS,Front Microbiol,2021,2021/04/26,PMC8062725,,10.3389/fmicb.2021.605095,1
19527170,time course global gene expression analysis of an in vivo candida biofilm,"Nett JE, Lepak AJ, Marchillo K, Andes DR.",J Infect Dis. 2009 Jul 15;200(2):307-13. doi: 10.1086/599838.,Nett JE,J Infect Dis,2009,2009/06/17,PMC3159582,NIHMS172961,10.1086/599838,1
32005849,whole-genome and time-course dual rna-seq analyses reveal chronic pathogenicity-related gene dynamics in the ginseng rusty root rot pathogen ilyonectria robusta,"Guan Y, Chen M, Ma Y, Du Z, Yuan N, Li Y, Xiao J, Zhang Y.",Sci Rep. 2020 Jan 31;10(1):1586. doi: 10.1038/s41598-020-58342-7.,Guan Y,Sci Rep,2020,2020/02/02,PMC6994667,,10.1038/s41598-020-58342-7,1
28293219,insights into dynamic polymicrobial synergy revealed by time-coursed rna-seq,"Hendrickson EL, Beck DA, Miller DP, Wang Q, Whiteley M, Lamont RJ, Hackett M.",Front Microbiol. 2017 Feb 28;8:261. doi: 10.3389/fmicb.2017.00261. eCollection 2017.,Hendrickson EL,Front Microbiol,2017,2017/03/16,PMC5329018,,10.3389/fmicb.2017.00261,1
29049419,multi-time series rna-seq analysis of enterobacter lignolyticus scf1 during growth in lignin-amended medium,"Orellana R, Chaput G, Markillie LM, Mitchell H, Gaffrey M, Orr G, DeAngelis KM.",PLoS One. 2017 Oct 19;12(10):e0186440. doi: 10.1371/journal.pone.0186440. eCollection 2017.,Orellana R,PLoS One,2017,2017/10/20,PMC5648182,,10.1371/journal.pone.0186440,1
28397609,time course of global gene expression alterations in candida albicans during infection of hela cells,"Lan YB, Huang YZ, Qu F, Li JQ, Ma LJ, Yan J, Zhou JH.",Bosn J Basic Med Sci. 2017 May 20;17(2):120-131. doi: 10.17305/bjbms.2017.1667.,Lan YB,Bosn J Basic Med Sci,2017,2017/04/12,PMC5474105,,10.17305/bjbms.2017.1667,1
22386672,in vivo gene expression in mannheimia haemolytica a1 during a time-course trial in the bovine host,"Sathiamoorthy S, Shewen PE, Hodgins DC, Lo RY.",Vet Microbiol. 2012 Jul 6;158(1-2):163-71. doi: 10.1016/j.vetmic.2012.01.033. Epub 2012 Feb 7.,Sathiamoorthy S,Vet Microbiol,2012,2012/03/06,,,10.1016/j.vetmic.2012.01.033,0
19054071,cold-induced gene expression profiles of vibrio parahaemolyticus: a time-course analysis,"Yang L, Zhou D, Liu X, Han H, Zhan L, Guo Z, Zhang L, Qin C, Wong HC, Yang R.",FEMS Microbiol Lett. 2009 Feb;291(1):50-8. doi: 10.1111/j.1574-6968.2008.01434.x. Epub 2008 Nov 24.,Yang L,FEMS Microbiol Lett,2009,2008/12/05,,,10.1111/j.1574-6968.2008.01434.x,1
33175241,time-course transcriptomics reveals that amino acids catabolism plays a key role in toxinogenesis and morphology in clostridium tetani,"Orellana CA, Zaragoza NE, Licona-Cassani C, Palfreyman RW, Cowie N, Moonen G, Moutafis G, Power J, Nielsen LK, Marcellin E.",J Ind Microbiol Biotechnol. 2020 Dec;47(12):1059-1073. doi: 10.1007/s10295-020-02330-3. Epub 2020 Nov 11.,Orellana CA,J Ind Microbiol Biotechnol,2020,2020/11/11,,,10.1007/s10295-020-02330-3,1
28479747,elucidation of the sequential transcriptional activity in escherichia coli using time-series rna-seq data,"Wong PS, Tashiro K, Kuhara S, Aburatani S.",Bioinformation. 2017 Jan 31;13(1):25-30. doi: 10.6026/97320630013025. eCollection 2017.,Wong PS,Bioinformation,2017,2017/05/09,PMC5405090,,10.6026/97320630013025,1
33273721,"time-series transcriptomics from cold, oxic subseafloor crustal fluids reveals a motile, mixotrophic microbial community","Seyler LM, Trembath-Reichert E, Tully BJ, Huber JA.",ISME J. 2021 Apr;15(4):1192-1206. doi: 10.1038/s41396-020-00843-4. Epub 2020 Dec 3.,Seyler LM,ISME J,2021,2020/12/04,PMC8115675,,10.1038/s41396-020-00843-4,1
27990252,cluster analysis of plasmodium rna-seq time-course data identifies stage-specific co-regulated biological processes and regulatory elements,"Ashano E, Isewon I, Oyelade J, Adebiyi E.",F1000Res. 2016 Aug 8;5:ISCB Comm J-1932. doi: 10.12688/f1000research.9093.1. eCollection 2016.,Ashano E,F1000Res,2016,2016/12/20,PMC5155496,,10.12688/f1000research.9093.1,0
32414504,"time-series responses in photosynthetic activity, 2-cysteine peroxiredoxin gene expression, and proteomics of chattonella marina var. antiqua under different oxidative stress","Qiu X, Chen C, Shimasaki Y, Mukai K, Teramoto A, Wu M, Oshima Y.",Harmful Algae. 2020 Apr;94:101808. doi: 10.1016/j.hal.2020.101808. Epub 2020 Apr 24.,Qiu X,Harmful Algae,2020,2020/05/17,,,10.1016/j.hal.2020.101808,1
19216801,the time course of the transcriptomic response of sinorhizobium meliloti 1021 following a shift to acidic ph,"Hellweg C, Pühler A, Weidner S.",BMC Microbiol. 2009 Feb 15;9:37. doi: 10.1186/1471-2180-9-37.,Hellweg C,BMC Microbiol,2009,2009/02/17,PMC2651895,,10.1186/1471-2180-9-37,1
16569846,time course of microbiologic outcome and gene expression in candida albicans during and following in vitro and in vivo exposure to fluconazole,"Lepak A, Nett J, Lincoln L, Marchillo K, Andes D.",Antimicrob Agents Chemother. 2006 Apr;50(4):1311-9. doi: 10.1128/AAC.50.4.1311-1319.2006.,Lepak A,Antimicrob Agents Chemother,2006,2006/03/30,PMC1426956,,10.1128/AAC.50.4.1311-1319.2006,1
21682889,high-resolution time series of pseudomonas aeruginosa gene expression and rhamnolipid secretion through growth curve synchronization,"van Ditmarsch D, Xavier JB.",BMC Microbiol. 2011 Jun 17;11:140. doi: 10.1186/1471-2180-11-140.,van Ditmarsch D,BMC Microbiol,2011,2011/06/21,PMC3152908,,10.1186/1471-2180-11-140,1
23066959,time course gene expression profiling of yeast spore germination reveals a network of transcription factors orchestrating the global response,"Geijer C, Pirkov I, Vongsangnak W, Ericsson A, Nielsen J, Krantz M, Hohmann S.",BMC Genomics. 2012 Oct 15;13:554. doi: 10.1186/1471-2164-13-554.,Geijer C,BMC Genomics,2012,2012/10/17,PMC3577491,,10.1186/1471-2164-13-554,0
30683099,a fast and cost-effective microsampling protocol incorporating reduced animal usage for time-series transcriptomics in rodent malaria parasites,"Ramaprasad A, Subudhi AK, Culleton R, Pain A.",Malar J. 2019 Jan 25;18(1):26. doi: 10.1186/s12936-019-2659-4.,Ramaprasad A,Malar J,2019,2019/01/27,PMC6347755,,10.1186/s12936-019-2659-4,1
30677073,temporal dynamics of adenovirus 5 gene expression in normal human cells,"Crisostomo L, Soriano AM, Mendez M, Graves D, Pelka P.",PLoS One. 2019 Jan 24;14(1):e0211192. doi: 10.1371/journal.pone.0211192. eCollection 2019.,Crisostomo L,PLoS One,2019,2019/01/25,PMC6345434,,10.1371/journal.pone.0211192,1
27706236,"rna-seq of borrelia burgdorferi in multiple phases of growth reveals insights into the dynamics of gene expression, transcriptome architecture, and noncoding rnas","Arnold WK, Savage CR, Brissette CA, Seshu J, Livny J, Stevenson B.",PLoS One. 2016 Oct 5;11(10):e0164165. doi: 10.1371/journal.pone.0164165. eCollection 2016.,Arnold WK,PLoS One,2016,2016/10/06,PMC5051733,,10.1371/journal.pone.0164165,0
16379499,time course and cellular localization of sars-cov nucleoprotein and rna in lungs from fatal cases of sars,"Nicholls JM, Butany J, Poon LL, Chan KH, Beh SL, Poutanen S, Peiris JS, Wong M.",PLoS Med. 2006 Feb;3(2):e27. doi: 10.1371/journal.pmed.0030027. Epub 2006 Jan 3.,Nicholls JM,PLoS Med,2006,2005/12/29,PMC1324951,,10.1371/journal.pmed.0030027,0
21264256,the temporal dynamics of differential gene expression in aspergillus fumigatus interacting with human immature dendritic cells in vitro,"Morton CO, Varga JJ, Hornbach A, Mezger M, Sennefelder H, Kneitz S, Kurzai O, Krappmann S, Einsele H, Nierman WC, Rogers TR, Loeffler J.",PLoS One. 2011 Jan 14;6(1):e16016. doi: 10.1371/journal.pone.0016016.,Morton CO,PLoS One,2011,2011/01/26,PMC3021540,,10.1371/journal.pone.0016016,1
18811728,the rate of protein secretion dictates the temporal dynamics of flagellar gene expression,"Brown JD, Saini S, Aldridge C, Herbert J, Rao CV, Aldridge PD.",Mol Microbiol. 2008 Nov;70(4):924-37. doi: 10.1111/j.1365-2958.2008.06455.x. Epub 2008 Sep 22.,Brown JD,Mol Microbiol,2008,2008/09/25,,,10.1111/j.1365-2958.2008.06455.x,0
20580212,predicting malaria interactome classifications from time-course transcriptomic data along the intraerythrocytic developmental cycle,"Mitrofanova A, Kleinberg S, Carlton J, Kasif S, Mishra B.",Artif Intell Med. 2010 Jul;49(3):167-76. doi: 10.1016/j.artmed.2010.04.013. Epub 2010 Jun 26.,Mitrofanova A,Artif Intell Med,2010,2010/06/29,,,10.1016/j.artmed.2010.04.013,1
20711345,identifying modules of coexpressed transcript units and their organization of saccharopolyspora erythraea from time series gene expression profiles,"Chang X, Liu S, Yu YT, Li YX, Li YY.",PLoS One. 2010 Aug 12;5(8):e12126. doi: 10.1371/journal.pone.0012126.,Chang X,PLoS One,2010,2010/08/17,PMC2920828,,10.1371/journal.pone.0012126,1
30807609,correction: temporal dynamics of adenovirus 5 gene expression in normal human cells,PLOS ONE Staff.,PLoS One. 2019 Feb 26;14(2):e0213211. doi: 10.1371/journal.pone.0213211. eCollection 2019.,PLOS ONE Staff,PLoS One,2019,2019/02/27,PMC6391009,,10.1371/journal.pone.0213211,1
